date,hour,total_visitors,north_gate,south_gate,east_gate,west_gate,metro_ridership,bus_ridership,taxi_count,private_car_count,parking_occupancy_rate,nearby_hotel_avg_price,nearby_restaurant_revenue_index,weather_condition,temperature,is_event_day,event_type,year,month,quarter,weekday,is_weekend,north_gate_ratio,south_gate_ratio,public_transport_ratio,time_period
2017-06-17,16,612,136,234,133,106,217,102,47,75,0.45,555.0,98.8,晴,26.2,False,演唱会,2017,6,2,5,True,0.2222,0.3824,0.5212,下午
2017-06-17,17,797,160,287,190,180,268,102,69,90,0.47,487.0,118.2,晴,26.2,False,演唱会,2017,6,2,5,True,0.2008,0.3601,0.4642,晚高峰
2017-06-17,18,924,175,361,219,159,321,183,95,98,0.56,520.0,120.7,晴,26.2,False,演唱会,2017,6,2,5,True,0.1894,0.3907,0.5455,晚高峰
2017-06-17,19,948,167,342,242,182,421,140,96,90,0.49,599.0,137.1,晴,26.2,False,演唱会,2017,6,2,5,True,0.1762,0.3608,0.5918,晚高峰
2017-06-17,20,776,145,308,195,175,275,127,54,93,0.37,465.0,107.0,晴,26.2,False,演唱会,2017,6,2,5,True,0.1869,0.3969,0.518,晚间
2017-06-17,21,411,79,142,111,88,132,67,44,46,0.44,497.0,124.5,晴,26.2,False,演唱会,2017,6,2,5,True,0.1922,0.3455,0.4842,晚间
2017-06-17,22,226,40,84,64,41,64,33,11,20,0.51,528.0,136.5,晴,26.2,False,演唱会,2017,6,2,5,True,0.177,0.3717,0.4292,晚间
2017-06-17,23,104,22,39,27,18,39,19,8,9,0.37,515.0,115.4,晴,26.2,False,演唱会,2017,6,2,5,True,0.2115,0.375,0.5577,深夜
2017-06-18,6,199,37,74,56,34,63,19,16,16,0.6,458.0,109.1,晴,28.9,False,演唱会,2017,6,2,6,True,0.1859,0.3719,0.4121,早高峰
2017-06-18,7,362,82,128,103,63,159,50,40,51,0.8,490.0,110.4,晴,28.9,False,演唱会,2017,6,2,6,True,0.2265,0.3536,0.5773,早高峰
2017-06-18,8,373,84,144,87,82,138,81,47,62,0.38,603.0,141.9,晴,28.9,False,演唱会,2017,6,2,6,True,0.2252,0.3861,0.5871,早高峰
2017-06-18,9,578,127,201,127,114,234,92,62,98,0.62,538.0,117.0,晴,28.9,False,演唱会,2017,6,2,6,True,0.2197,0.3478,0.564,上午
2017-06-18,10,617,120,246,144,122,184,71,44,56,0.78,550.0,114.1,晴,28.9,False,演唱会,2017,6,2,6,True,0.1945,0.3987,0.4133,上午
2017-06-18,11,714,123,229,199,137,268,104,89,96,0.76,502.0,106.1,晴,28.9,False,演唱会,2017,6,2,6,True,0.1723,0.3207,0.521,上午
2017-06-18,12,785,148,236,219,172,260,108,48,66,0.51,585.0,131.7,晴,28.9,False,演唱会,2017,6,2,6,True,0.1885,0.3006,0.4688,午间
2017-06-18,13,616,136,219,173,105,267,97,68,90,0.64,599.0,137.3,晴,28.9,False,演唱会,2017,6,2,6,True,0.2208,0.3555,0.5909,午间
2017-06-18,14,570,104,197,150,122,224,104,48,94,0.53,606.0,128.9,晴,28.9,False,演唱会,2017,6,2,6,True,0.1825,0.3456,0.5754,下午
2017-06-18,15,702,122,251,151,122,254,151,60,63,0.82,527.0,109.8,晴,28.9,False,演唱会,2017,6,2,6,True,0.1738,0.3575,0.5769,下午
2017-06-18,16,613,138,198,172,107,182,70,31,59,0.49,538.0,122.7,晴,28.9,False,演唱会,2017,6,2,6,True,0.2251,0.323,0.4111,下午
2017-06-18,17,657,143,229,175,135,262,92,64,60,0.68,512.0,95.5,晴,28.9,False,演唱会,2017,6,2,6,True,0.2177,0.3486,0.5388,晚高峰
2017-06-18,18,982,172,343,263,172,306,175,83,106,0.64,524.0,140.2,晴,28.9,False,演唱会,2017,6,2,6,True,0.1752,0.3493,0.4898,晚高峰
2017-06-18,19,1160,256,358,323,231,452,195,118,111,0.6,490.0,99.8,晴,28.9,False,演唱会,2017,6,2,6,True,0.2207,0.3086,0.5578,晚高峰
2017-06-18,20,923,186,280,245,168,299,152,60,110,0.8,571.0,130.4,晴,28.9,False,演唱会,2017,6,2,6,True,0.2015,0.3034,0.4886,晚间
2017-06-18,21,477,109,142,120,106,167,73,36,75,0.63,584.0,126.4,晴,28.9,False,演唱会,2017,6,2,6,True,0.2285,0.2977,0.5031,晚间
2017-06-18,22,210,47,80,57,47,71,30,11,14,0.8,503.0,102.0,晴,28.9,False,演唱会,2017,6,2,6,True,0.2238,0.381,0.481,晚间
2017-06-18,23,124,26,43,32,28,36,14,8,9,0.75,479.0,112.9,晴,28.9,False,演唱会,2017,6,2,6,True,0.2097,0.3468,0.4032,深夜
2017-06-19,6,75,15,28,20,16,21,8,3,7,0.72,488.0,135.4,雷暴,26.0,False,演唱会,2017,6,2,0,False,0.2,0.3733,0.3867,早高峰
2017-06-19,7,137,25,48,31,29,44,16,9,17,0.58,562.0,105.2,雷暴,26.0,False,演唱会,2017,6,2,0,False,0.1825,0.3504,0.438,早高峰
2017-06-19,8,191,43,70,47,33,63,32,14,16,0.42,477.0,127.7,雷暴,26.0,False,演唱会,2017,6,2,0,False,0.2251,0.3665,0.4974,早高峰
2017-06-19,9,121,27,38,28,21,42,23,9,20,0.54,505.0,113.3,雷暴,26.0,False,演唱会,2017,6,2,0,False,0.2231,0.314,0.5372,上午
2017-06-19,10,112,20,43,29,21,32,14,10,11,0.57,483.0,102.0,雷暴,26.0,False,演唱会,2017,6,2,0,False,0.1786,0.3839,0.4107,上午
2017-06-19,11,128,26,46,34,25,39,14,10,13,0.47,591.0,137.1,雷暴,26.0,False,演唱会,2017,6,2,0,False,0.2031,0.3594,0.4141,上午
2017-06-19,12,159,31,57,37,30,52,26,10,12,0.61,527.0,111.5,雷暴,26.0,False,演唱会,2017,6,2,0,False,0.195,0.3585,0.4906,午间
2017-06-19,13,136,27,52,36,27,56,19,12,21,0.51,461.0,138.2,雷暴,26.0,False,演唱会,2017,6,2,0,False,0.1985,0.3824,0.5515,午间
2017-06-19,14,119,25,41,30,24,31,17,6,9,0.64,600.0,113.2,雷暴,26.0,False,演唱会,2017,6,2,0,False,0.2101,0.3445,0.4034,下午
2017-06-19,15,149,33,56,35,31,52,17,9,14,0.45,585.0,123.8,雷暴,26.0,False,演唱会,2017,6,2,0,False,0.2215,0.3758,0.4631,下午
2017-06-19,16,147,28,50,40,32,55,24,9,11,0.49,564.0,99.5,雷暴,26.0,False,演唱会,2017,6,2,0,False,0.1905,0.3401,0.5374,下午
2017-06-19,17,249,42,91,70,55,91,32,29,23,0.37,545.0,120.1,雷暴,26.0,False,演唱会,2017,6,2,0,False,0.1687,0.3655,0.494,晚高峰
2017-06-19,18,258,51,83,69,56,97,33,25,28,0.43,522.0,110.8,雷暴,26.0,False,演唱会,2017,6,2,0,False,0.1977,0.3217,0.5039,晚高峰
2017-06-19,19,397,86,153,87,68,149,64,39,67,0.67,504.0,125.2,雷暴,26.0,False,演唱会,2017,6,2,0,False,0.2166,0.3854,0.5365,晚高峰
2017-06-19,20,351,60,111,90,60,138,68,39,48,0.64,612.0,97.5,雷暴,26.0,False,演唱会,2017,6,2,0,False,0.1709,0.3162,0.5869,晚间
2017-06-19,21,143,31,49,38,30,48,18,12,17,0.63,556.0,110.2,雷暴,26.0,False,演唱会,2017,6,2,0,False,0.2168,0.3427,0.4615,晚间
2017-06-19,22,94,16,30,25,18,30,13,5,9,0.68,493.0,137.7,雷暴,26.0,False,演唱会,2017,6,2,0,False,0.1702,0.3191,0.4574,晚间
2017-06-19,23,60,13,23,16,10,17,10,5,5,0.71,602.0,122.0,雷暴,26.0,False,演唱会,2017,6,2,0,False,0.2167,0.3833,0.45,深夜
2017-06-20,6,191,41,59,52,43,78,31,11,23,0.8,554.0,124.5,多云,24.0,False,演唱会,2017,6,2,1,False,0.2147,0.3089,0.5707,早高峰
2017-06-20,7,328,65,127,78,65,151,47,35,53,0.83,613.0,113.6,多云,24.0,False,演唱会,2017,6,2,1,False,0.1982,0.3872,0.6037,早高峰
2017-06-20,8,395,90,149,95,80,176,73,34,61,0.44,570.0,141.9,多云,24.0,False,演唱会,2017,6,2,1,False,0.2278,0.3772,0.6304,早高峰
2017-06-20,9,353,65,136,76,71,115,40,18,33,0.63,598.0,135.3,多云,24.0,False,演唱会,2017,6,2,1,False,0.1841,0.3853,0.4391,上午
2017-06-20,10,261,45,91,70,58,103,37,20,30,0.64,609.0,99.2,多云,24.0,False,演唱会,2017,6,2,1,False,0.1724,0.3487,0.5364,上午
2017-06-20,11,272,54,81,69,57,87,43,21,20,0.37,462.0,103.6,多云,24.0,False,演唱会,2017,6,2,1,False,0.1985,0.2978,0.4779,上午
2017-06-20,12,332,74,110,89,76,139,45,39,31,0.46,532.0,99.6,多云,24.0,False,演唱会,2017,6,2,1,False,0.2229,0.3313,0.5542,午间
2017-06-20,13,230,43,74,57,41,73,27,12,26,0.78,479.0,96.7,多云,24.0,False,演唱会,2017,6,2,1,False,0.187,0.3217,0.4348,午间
2017-06-20,14,275,57,107,60,48,121,46,31,39,0.71,455.0,113.7,多云,24.0,False,演唱会,2017,6,2,1,False,0.2073,0.3891,0.6073,下午
2017-06-20,15,345,72,104,99,79,135,48,25,50,0.73,532.0,115.8,多云,24.0,False,演唱会,2017,6,2,1,False,0.2087,0.3014,0.5304,下午
2017-06-20,16,296,65,95,65,62,113,37,20,26,0.62,495.0,123.4,多云,24.0,False,演唱会,2017,6,2,1,False,0.2196,0.3209,0.5068,下午
2017-06-20,17,474,91,142,129,82,171,83,37,51,0.82,515.0,123.8,多云,24.0,False,演唱会,2017,6,2,1,False,0.192,0.2996,0.5359,晚高峰
2017-06-20,18,698,148,235,168,136,229,104,68,80,0.47,565.0,119.2,多云,24.0,False,演唱会,2017,6,2,1,False,0.212,0.3367,0.4771,晚高峰
2017-06-20,19,744,158,257,180,165,323,116,83,91,0.69,487.0,95.0,多云,24.0,False,演唱会,2017,6,2,1,False,0.2124,0.3454,0.5901,晚高峰
2017-06-20,20,503,103,172,120,112,173,65,48,43,0.74,536.0,106.2,多云,24.0,False,演唱会,2017,6,2,1,False,0.2048,0.3419,0.4732,晚间
2017-06-20,21,338,68,128,87,58,106,59,26,38,0.42,474.0,127.6,多云,24.0,False,演唱会,2017,6,2,1,False,0.2012,0.3787,0.4882,晚间
2017-06-20,22,148,29,53,35,29,65,29,18,17,0.45,466.0,130.2,多云,24.0,False,演唱会,2017,6,2,1,False,0.1959,0.3581,0.6351,晚间
2017-06-20,23,107,21,34,27,19,42,13,12,15,0.81,481.0,139.4,多云,24.0,False,演唱会,2017,6,2,1,False,0.1963,0.3178,0.514,深夜
2017-06-21,6,148,33,46,35,29,55,19,11,14,0.49,612.0,135.5,多云,28.5,False,演唱会,2017,6,2,2,False,0.223,0.3108,0.5,早高峰
2017-06-21,7,337,65,119,73,61,139,59,35,56,0.78,574.0,121.7,多云,28.5,False,演唱会,2017,6,2,2,False,0.1929,0.3531,0.5875,早高峰
2017-06-21,8,361,73,138,103,65,158,58,30,34,0.43,544.0,99.9,多云,28.5,False,演唱会,2017,6,2,2,False,0.2022,0.3823,0.5983,早高峰
2017-06-21,9,316,64,111,74,65,100,47,25,36,0.45,511.0,136.0,多云,28.5,False,演唱会,2017,6,2,2,False,0.2025,0.3513,0.4652,上午
2017-06-21,10,215,44,77,54,45,81,38,20,32,0.69,537.0,110.3,多云,28.5,False,演唱会,2017,6,2,2,False,0.2047,0.3581,0.5535,上午
2017-06-21,11,245,55,98,56,44,107,48,23,29,0.64,523.0,124.8,多云,28.5,False,演唱会,2017,6,2,2,False,0.2245,0.4,0.6327,上午
2017-06-21,12,298,58,92,80,58,90,51,22,37,0.51,562.0,141.1,多云,28.5,False,演唱会,2017,6,2,2,False,0.1946,0.3087,0.4732,午间
2017-06-21,13,277,53,82,63,52,96,32,19,22,0.6,547.0,136.8,多云,28.5,False,演唱会,2017,6,2,2,False,0.1913,0.296,0.4621,午间
2017-06-21,14,255,50,84,54,52,81,38,17,21,0.6,498.0,100.0,多云,28.5,False,演唱会,2017,6,2,2,False,0.1961,0.3294,0.4667,下午
2017-06-21,15,329,61,100,75,62,147,48,36,31,0.82,484.0,126.0,多云,28.5,False,演唱会,2017,6,2,2,False,0.1854,0.304,0.5927,下午
2017-06-21,16,284,62,106,66,49,84,32,28,31,0.4,604.0,123.9,多云,28.5,False,演唱会,2017,6,2,2,False,0.2183,0.3732,0.4085,下午
2017-06-21,17,535,111,206,124,100,190,65,48,76,0.77,497.0,117.5,多云,28.5,False,演唱会,2017,6,2,2,False,0.2075,0.385,0.4766,晚高峰
2017-06-21,18,604,125,223,162,132,200,67,38,47,0.58,495.0,125.9,多云,28.5,False,演唱会,2017,6,2,2,False,0.207,0.3692,0.4421,晚高峰
2017-06-21,19,666,141,254,166,140,308,109,79,88,0.49,515.0,122.1,多云,28.5,False,演唱会,2017,6,2,2,False,0.2117,0.3814,0.6261,晚高峰
2017-06-21,20,620,138,189,147,114,166,71,48,67,0.59,467.0,131.4,多云,28.5,False,演唱会,2017,6,2,2,False,0.2226,0.3048,0.3823,晚间
2017-06-21,21,298,64,96,69,54,92,39,17,39,0.58,510.0,135.0,多云,28.5,False,演唱会,2017,6,2,2,False,0.2148,0.3221,0.4396,晚间
2017-06-21,22,200,36,77,46,34,58,22,16,18,0.72,563.0,141.5,多云,28.5,False,演唱会,2017,6,2,2,False,0.18,0.385,0.4,晚间
2017-06-21,23,117,22,37,30,23,49,20,13,11,0.78,491.0,110.5,多云,28.5,False,演唱会,2017,6,2,2,False,0.188,0.3162,0.5897,深夜
2017-06-22,6,265,54,98,73,59,81,26,18,21,0.7597115046181293,726.0,239.1,大雨,25.0,True,演唱会,2017,6,2,3,False,0.2038,0.3698,0.4038,早高峰
2017-06-22,7,557,112,196,156,124,166,71,48,57,0.870392509630175,718.0,352.0,大雨,25.0,True,演唱会,2017,6,2,3,False,0.2011,0.3519,0.4255,早高峰
2017-06-22,8,477,106,152,112,92,202,73,43,41,0.9321812112641344,763.0,216.0,大雨,25.0,True,演唱会,2017,6,2,3,False,0.2222,0.3187,0.5765,早高峰
2017-06-22,9,475,93,189,125,92,224,84,60,67,0.98,896.0,184.8,大雨,25.0,True,演唱会,2017,6,2,3,False,0.1958,0.3979,0.6484,上午
2017-06-22,10,460,99,156,114,99,157,52,46,67,0.6600460549600422,972.0,185.9,大雨,25.0,True,演唱会,2017,6,2,3,False,0.2152,0.3391,0.4543,上午
2017-06-22,11,403,75,140,113,73,164,52,48,38,0.7538413775236387,780.0,171.0,大雨,25.0,True,演唱会,2017,6,2,3,False,0.1861,0.3474,0.536,上午
2017-06-22,12,686,147,236,156,135,256,94,63,115,0.98,673.0,248.8,大雨,25.0,True,演唱会,2017,6,2,3,False,0.2143,0.344,0.5102,午间
2017-06-22,13,655,127,237,179,114,238,107,57,65,0.8383697127605023,865.0,265.4,大雨,25.0,True,演唱会,2017,6,2,3,False,0.1939,0.3618,0.5267,午间
2017-06-22,14,721,127,281,160,152,242,125,60,60,0.98,1008.0,299.2,大雨,25.0,True,演唱会,2017,6,2,3,False,0.1761,0.3897,0.509,下午
2017-06-22,15,930,199,359,226,185,305,99,61,105,0.98,1024.0,224.2,大雨,25.0,True,演唱会,2017,6,2,3,False,0.214,0.386,0.4344,下午
2017-06-22,16,937,208,369,263,161,352,144,63,102,0.9576950313769018,897.0,223.3,大雨,25.0,True,演唱会,2017,6,2,3,False,0.222,0.3938,0.5293,下午
2017-06-22,17,1302,233,396,362,231,524,236,89,134,0.6857531321857603,829.0,194.5,大雨,25.0,True,演唱会,2017,6,2,3,False,0.179,0.3041,0.5837,晚高峰
2017-06-22,18,1632,339,619,421,318,722,333,198,250,0.934889116545009,959.0,205.1,大雨,25.0,True,演唱会,2017,6,2,3,False,0.2077,0.3793,0.6464,晚高峰
2017-06-22,19,2785,533,1064,652,518,818,385,255,366,0.5803281753360507,994.0,259.5,大雨,25.0,True,演唱会,2017,6,2,3,False,0.1914,0.382,0.432,晚高峰
2017-06-22,20,1803,309,674,487,331,728,300,166,243,0.98,802.0,171.0,大雨,25.0,True,演唱会,2017,6,2,3,False,0.1714,0.3738,0.5702,晚间
2017-06-22,21,602,136,223,146,108,228,111,67,78,0.98,952.0,238.0,大雨,25.0,True,演唱会,2017,6,2,3,False,0.2259,0.3704,0.5631,晚间
2017-06-22,22,306,69,113,85,61,127,59,34,28,0.98,740.0,273.7,大雨,25.0,True,演唱会,2017,6,2,3,False,0.2255,0.3693,0.6078,晚间
2017-06-22,23,181,35,71,46,41,50,23,10,19,0.98,856.0,246.7,大雨,25.0,True,演唱会,2017,6,2,3,False,0.1934,0.3923,0.4033,深夜
2017-06-23,6,189,33,62,48,38,68,30,14,21,0.43,510.0,126.0,晴,30.1,False,演唱会,2017,6,2,4,False,0.1746,0.328,0.5185,早高峰
2017-06-23,7,303,52,112,77,58,96,53,28,29,0.37,555.0,136.0,晴,30.1,False,演唱会,2017,6,2,4,False,0.1716,0.3696,0.4917,早高峰
2017-06-23,8,300,67,115,74,57,82,35,27,29,0.38,536.0,129.5,晴,30.1,False,演唱会,2017,6,2,4,False,0.2233,0.3833,0.39,早高峰
2017-06-23,9,326,72,121,69,63,106,52,18,38,0.55,613.0,108.6,晴,30.1,False,演唱会,2017,6,2,4,False,0.2209,0.3712,0.4847,上午
2017-06-23,10,235,53,73,60,48,94,30,23,21,0.56,599.0,102.3,晴,30.1,False,演唱会,2017,6,2,4,False,0.2255,0.3106,0.5277,上午
2017-06-23,11,256,53,95,71,55,84,32,16,28,0.77,488.0,137.6,晴,30.1,False,演唱会,2017,6,2,4,False,0.207,0.3711,0.4531,上午
2017-06-23,12,255,56,94,59,58,79,40,17,35,0.79,464.0,117.5,晴,30.1,False,演唱会,2017,6,2,4,False,0.2196,0.3686,0.4667,午间
2017-06-23,13,195,37,72,46,44,55,27,18,13,0.74,538.0,98.0,晴,30.1,False,演唱会,2017,6,2,4,False,0.1897,0.3692,0.4205,午间
2017-06-23,14,252,49,86,55,53,75,37,21,19,0.74,594.0,129.8,晴,30.1,False,演唱会,2017,6,2,4,False,0.1944,0.3413,0.4444,下午
2017-06-23,15,354,61,108,91,67,132,62,25,30,0.71,589.0,131.4,晴,30.1,False,演唱会,2017,6,2,4,False,0.1723,0.3051,0.548,下午
2017-06-23,16,302,65,103,77,58,99,30,23,22,0.37,611.0,95.1,晴,30.1,False,演唱会,2017,6,2,4,False,0.2152,0.3411,0.4272,下午
2017-06-23,17,496,106,177,133,89,144,58,40,31,0.38,507.0,132.2,晴,30.1,False,演唱会,2017,6,2,4,False,0.2137,0.3569,0.4073,晚高峰
2017-06-23,18,584,126,212,142,128,216,75,49,49,0.58,462.0,131.3,晴,30.1,False,演唱会,2017,6,2,4,False,0.2158,0.363,0.4983,晚高峰
2017-06-23,19,669,138,220,186,133,274,121,64,110,0.4,534.0,112.1,晴,30.1,False,演唱会,2017,6,2,4,False,0.2063,0.3288,0.5904,晚高峰
2017-06-23,20,558,120,166,134,108,192,75,49,79,0.51,470.0,118.5,晴,30.1,False,演唱会,2017,6,2,4,False,0.2151,0.2975,0.4785,晚间
2017-06-23,21,336,59,129,89,68,113,54,27,40,0.37,603.0,116.2,晴,30.1,False,演唱会,2017,6,2,4,False,0.1756,0.3839,0.497,晚间
2017-06-23,22,207,43,75,47,36,65,21,19,19,0.58,476.0,135.5,晴,30.1,False,演唱会,2017,6,2,4,False,0.2077,0.3623,0.4155,晚间
2017-06-23,23,126,22,39,27,26,37,17,9,11,0.4,536.0,98.2,晴,30.1,False,演唱会,2017,6,2,4,False,0.1746,0.3095,0.4286,深夜
2017-06-24,6,537,111,171,144,98,191,73,40,77,0.6541190607505273,854.0,289.3,闷热,25.9,True,展览,2017,6,2,5,True,0.2067,0.3184,0.4916,早高峰
2017-06-24,7,689,123,222,162,146,249,93,68,76,0.9395707195661436,809.0,217.5,闷热,25.9,True,展览,2017,6,2,5,True,0.1785,0.3222,0.4964,早高峰
2017-06-24,8,819,170,246,176,186,224,126,71,87,0.98,871.0,199.2,闷热,25.9,True,展览,2017,6,2,5,True,0.2076,0.3004,0.4274,早高峰
2017-06-24,9,779,157,291,218,153,287,91,83,105,0.98,1067.0,227.5,闷热,25.9,True,展览,2017,6,2,5,True,0.2015,0.3736,0.4852,上午
2017-06-24,10,693,152,240,178,139,232,101,51,63,0.8095728942962318,990.0,236.9,闷热,25.9,True,展览,2017,6,2,5,True,0.2193,0.3463,0.4805,上午
2017-06-24,11,930,212,341,257,171,359,143,119,106,0.98,886.0,193.2,闷热,25.9,True,展览,2017,6,2,5,True,0.228,0.3667,0.5398,上午
2017-06-24,12,1244,233,401,291,276,349,191,75,122,0.8731792547901913,967.0,207.9,闷热,25.9,True,展览,2017,6,2,5,True,0.1873,0.3223,0.4341,午间
2017-06-24,13,920,197,325,223,209,330,146,78,159,0.6720390536040414,826.0,283.2,闷热,25.9,True,展览,2017,6,2,5,True,0.2141,0.3533,0.5174,午间
2017-06-24,14,1207,219,406,330,258,411,175,119,86,0.8906855729999836,890.0,305.7,闷热,25.9,True,展览,2017,6,2,5,True,0.1814,0.3364,0.4855,下午
2017-06-24,15,1394,257,458,363,317,514,268,173,131,0.98,794.0,226.7,闷热,25.9,True,展览,2017,6,2,5,True,0.1844,0.3286,0.561,下午
2017-06-24,16,1647,342,516,443,313,591,215,115,179,0.7135022104834208,842.0,268.1,闷热,25.9,True,展览,2017,6,2,5,True,0.2077,0.3133,0.4894,下午
2017-06-24,17,2428,540,893,586,484,934,313,169,266,0.776899549456504,1013.0,174.4,闷热,25.9,True,展览,2017,6,2,5,True,0.2224,0.3678,0.5136,晚高峰
2017-06-24,18,3115,686,1243,830,703,1099,423,227,296,0.98,772.0,207.0,闷热,25.9,True,展览,2017,6,2,5,True,0.2202,0.399,0.4886,晚高峰
2017-06-24,19,3864,751,1474,939,834,1568,599,452,426,0.98,917.0,307.5,闷热,25.9,True,展览,2017,6,2,5,True,0.1944,0.3815,0.5608,晚高峰
2017-06-24,20,2634,521,966,609,552,690,357,145,249,0.98,738.0,228.0,闷热,25.9,True,展览,2017,6,2,5,True,0.1978,0.3667,0.3975,晚间
2017-06-24,21,1133,257,338,280,250,364,153,95,128,0.98,866.0,254.6,闷热,25.9,True,展览,2017,6,2,5,True,0.2268,0.2983,0.4563,晚间
2017-06-24,22,641,139,197,154,109,237,87,42,92,0.854131943406134,840.0,319.2,闷热,25.9,True,展览,2017,6,2,5,True,0.2168,0.3073,0.5055,晚间
2017-06-24,23,230,47,89,62,41,70,28,21,20,0.7096803665620087,705.0,318.1,闷热,25.9,True,展览,2017,6,2,5,True,0.2043,0.387,0.4261,深夜
2017-06-25,6,605,128,183,168,125,290,106,72,95,0.652238032828515,790.0,192.7,晴,22.1,True,商业活动,2017,6,2,6,True,0.2116,0.3025,0.6545,早高峰
2017-06-25,7,779,133,312,223,175,271,124,49,80,0.98,740.0,221.9,晴,22.1,True,商业活动,2017,6,2,6,True,0.1707,0.4005,0.5071,早高峰
2017-06-25,8,909,176,326,253,189,369,140,65,103,0.9692015777129676,1110.0,185.5,晴,22.1,True,商业活动,2017,6,2,6,True,0.1936,0.3586,0.56,早高峰
2017-06-25,9,946,187,368,214,165,380,148,95,139,0.98,1067.0,260.2,晴,22.1,True,商业活动,2017,6,2,6,True,0.1977,0.389,0.5581,上午
2017-06-25,10,757,172,300,201,146,282,97,53,100,0.789054853092834,956.0,206.0,晴,22.1,True,商业活动,2017,6,2,6,True,0.2272,0.3963,0.5007,上午
2017-06-25,11,846,180,276,198,156,293,134,81,114,0.98,821.0,333.4,晴,22.1,True,商业活动,2017,6,2,6,True,0.2128,0.3262,0.5047,上午
2017-06-25,12,1017,202,315,253,202,342,112,64,90,0.98,795.0,195.4,晴,22.1,True,商业活动,2017,6,2,6,True,0.1986,0.3097,0.4464,午间
2017-06-25,13,1170,199,452,326,244,454,240,89,142,0.98,704.0,256.1,晴,22.1,True,商业活动,2017,6,2,6,True,0.1701,0.3863,0.5932,午间
2017-06-25,14,987,224,388,244,219,293,118,94,89,0.98,660.0,181.2,晴,22.1,True,商业活动,2017,6,2,6,True,0.227,0.3931,0.4164,下午
2017-06-25,15,1206,241,416,313,207,413,155,114,118,0.9419767194536968,776.0,220.4,晴,22.1,True,商业活动,2017,6,2,6,True,0.1998,0.3449,0.471,下午
2017-06-25,16,1913,340,604,480,356,651,294,148,163,0.98,978.0,246.7,晴,22.1,True,商业活动,2017,6,2,6,True,0.1777,0.3157,0.494,下午
2017-06-25,17,2232,447,780,495,403,748,416,159,264,0.9793343046809628,809.0,246.5,晴,22.1,True,商业活动,2017,6,2,6,True,0.2003,0.3495,0.5215,晚高峰
2017-06-25,18,2707,614,926,665,498,888,501,178,277,0.98,718.0,161.8,晴,22.1,True,商业活动,2017,6,2,6,True,0.2268,0.3421,0.5131,晚高峰
2017-06-25,19,5679,975,1847,1606,1093,1800,706,376,500,0.6204878934862982,736.0,234.5,晴,22.1,True,商业活动,2017,6,2,6,True,0.1717,0.3252,0.4413,晚高峰
2017-06-25,20,3607,624,1234,994,765,1314,412,242,456,0.9648039219116904,701.0,182.8,晴,22.1,True,商业活动,2017,6,2,6,True,0.173,0.3421,0.4785,晚间
2017-06-25,21,1079,193,421,309,193,325,171,76,97,0.98,972.0,304.4,晴,22.1,True,商业活动,2017,6,2,6,True,0.1789,0.3902,0.4597,晚间
2017-06-25,22,568,129,212,123,97,153,55,38,72,0.98,778.0,195.0,晴,22.1,True,商业活动,2017,6,2,6,True,0.2271,0.3732,0.3662,晚间
2017-06-25,23,273,54,105,62,55,85,33,13,29,0.651852440323189,881.0,191.8,晴,22.1,True,商业活动,2017,6,2,6,True,0.1978,0.3846,0.4322,深夜
2017-06-26,6,170,36,61,46,35,69,22,19,24,0.72,469.0,127.4,多云,28.6,False,演唱会,2017,6,2,0,False,0.2118,0.3588,0.5353,早高峰
2017-06-26,7,328,63,130,86,56,105,43,28,34,0.7,501.0,131.7,多云,28.6,False,演唱会,2017,6,2,0,False,0.1921,0.3963,0.4512,早高峰
2017-06-26,8,323,65,117,91,55,95,48,25,34,0.39,543.0,109.0,多云,28.6,False,演唱会,2017,6,2,0,False,0.2012,0.3622,0.4427,早高峰
2017-06-26,9,328,62,98,71,61,114,40,30,35,0.5,494.0,110.1,多云,28.6,False,演唱会,2017,6,2,0,False,0.189,0.2988,0.4695,上午
2017-06-26,10,218,44,82,49,47,59,24,11,20,0.38,557.0,125.8,多云,28.6,False,演唱会,2017,6,2,0,False,0.2018,0.3761,0.3807,上午
2017-06-26,11,206,36,63,47,44,77,31,19,31,0.76,459.0,112.7,多云,28.6,False,演唱会,2017,6,2,0,False,0.1748,0.3058,0.5243,上午
2017-06-26,12,327,74,103,84,73,106,37,24,45,0.74,490.0,140.3,多云,28.6,False,演唱会,2017,6,2,0,False,0.2263,0.315,0.4373,午间
2017-06-26,13,199,45,68,45,36,80,40,23,29,0.48,584.0,129.4,多云,28.6,False,演唱会,2017,6,2,0,False,0.2261,0.3417,0.603,午间
2017-06-26,14,274,54,88,75,56,100,48,18,24,0.41,548.0,103.1,多云,28.6,False,演唱会,2017,6,2,0,False,0.1971,0.3212,0.5401,下午
2017-06-26,15,245,50,79,63,50,88,35,20,31,0.8,584.0,122.0,多云,28.6,False,演唱会,2017,6,2,0,False,0.2041,0.3224,0.502,下午
2017-06-26,16,360,68,112,97,79,136,56,36,47,0.37,494.0,125.6,多云,28.6,False,演唱会,2017,6,2,0,False,0.1889,0.3111,0.5333,下午
2017-06-26,17,533,118,201,117,92,187,99,55,82,0.43,611.0,115.9,多云,28.6,False,演唱会,2017,6,2,0,False,0.2214,0.3771,0.5366,晚高峰
