inspection_id,date,zone,equipment_name,equipment_type,health_score,status,last_maintenance_date,next_maintenance_date,anomaly_type,risk_level,temperature_reading,vibration_reading,power_consumption,estimated_lifespan_days,year,month,quarter,days_since_last_maintenance,days_to_next_maintenance,health_grade,has_anomaly
INS015213,2018-11-04,音响区,低音炮阵列,电气,76,正常,2018-09-24,2018-12-16,,低,51.1,0.98,67.7,1917,2018,11,4,41,42,良好,False
INS015214,2018-11-04,音响区,调音台,控制,81,正常,2018-08-30,2018-12-16,,低,31.2,1.05,56.8,741,2018,11,4,66,42,良好,False
INS015215,2018-11-04,音响区,无线麦克风,通信,85,正常,2018-07-19,2018-12-08,,低,26.1,1.36,19.5,802,2018,11,4,108,34,良好,False
INS015216,2018-11-04,音响区,功放系统,电气,81,正常,2018-07-02,2018-12-15,,低,52.9,2.41,54.0,1534,2018,11,4,125,41,良好,False
INS015217,2018-11-04,音响区,音频处理器,控制,72,正常,2018-08-02,2019-01-31,,低,43.1,2.35,51.6,676,2018,11,4,94,88,良好,False
INS015218,2018-11-04,音响区,返听音箱,电气,74,正常,2018-06-06,2019-01-17,,低,45.4,2.66,84.5,2016,2018,11,4,151,74,良好,False
INS015219,2018-11-04,音响区,信号分配器,通信,81,正常,2018-05-12,2019-01-26,,低,40.7,1.96,19.1,743,2018,11,4,176,83,良好,False
INS015220,2018-11-04,音响区,录音系统,控制,88,正常,2018-10-02,2018-12-11,,低,30.1,2.27,20.0,1074,2018,11,4,33,37,良好,False
INS015221,2018-11-04,音响区,降噪系统,电气,81,正常,2018-07-12,2018-12-19,,低,51.0,2.18,82.6,2096,2018,11,4,115,45,良好,False
INS015222,2018-11-04,安防区,视频监控,安防,83,正常,2018-06-12,2018-12-18,,低,22.3,1.96,15.0,1295,2018,11,4,145,44,良好,False
INS015223,2018-11-04,安防区,门禁系统,安防,80,正常,2018-07-30,2018-12-17,,低,30.5,1.89,12.0,1120,2018,11,4,97,43,良好,False
INS015224,2018-11-04,安防区,X光安检机,安防,86,正常,2018-07-10,2019-01-02,,低,53.7,1.51,40.3,925,2018,11,4,117,59,良好,False
INS015225,2018-11-04,安防区,金属探测器,安防,81,正常,2018-05-10,2019-01-09,,低,35.3,1.72,40.7,1045,2018,11,4,178,66,良好,False
INS015226,2018-11-04,安防区,报警系统,安防,87,正常,2018-06-01,2019-01-31,,低,22.0,1.93,14.1,1595,2018,11,4,156,88,良好,False
INS015227,2018-11-04,安防区,人脸识别终端,安防,76,正常,2018-09-01,2019-01-17,,低,15.9,3.15,42.9,1269,2018,11,4,64,74,良好,False
INS015228,2018-11-04,安防区,巡更系统,安防,88,正常,2018-06-04,2018-12-25,,低,35.4,0.39,21.2,987,2018,11,4,153,51,良好,False
INS015229,2018-11-04,安防区,对讲系统,通信,71,正常,2018-05-14,2019-01-31,,低,26.1,2.15,24.7,594,2018,11,4,174,88,良好,False
INS015230,2018-11-04,安防区,防入侵传感器,安防,81,正常,2018-06-10,2019-01-20,,低,35.6,1.56,25.5,1067,2018,11,4,147,77,良好,False
INS015231,2018-11-04,安防区,安防控制台,控制,90,正常,2018-05-16,2019-01-13,,低,29.8,2.4,14.0,839,2018,11,4,172,70,优秀,False
INS015232,2018-11-04,消防区,火灾报警器,消防,85,正常,2018-06-25,2019-01-04,,低,39.8,2.92,28.0,2752,2018,11,4,132,61,良好,False
INS015233,2018-11-04,消防区,自动喷淋,消防,87,正常,2018-06-22,2018-12-13,,低,24.3,2.09,29.9,2199,2018,11,4,135,39,良好,False
INS015234,2018-11-04,消防区,消防水泵,机械,58,预警,2018-09-11,2019-01-02,磨损,中,51.2,4.46,22.7,724,2018,11,4,54,59,一般,True
INS015235,2018-11-04,消防区,排烟风机,暖通,83,正常,2018-09-19,2018-12-11,,低,53.6,1.22,105.7,1773,2018,11,4,46,37,良好,False
INS015236,2018-11-04,消防区,灭火器组,消防,83,正常,2018-08-26,2019-01-04,,低,30.7,1.11,31.3,2650,2018,11,4,70,61,良好,False
INS015237,2018-11-04,消防区,气体灭火系统,消防,94,正常,2018-09-02,2019-01-08,,低,26.9,1.69,30.0,1683,2018,11,4,63,65,优秀,False
INS015238,2018-11-04,消防区,消防广播,通信,65,预警,2018-10-01,2019-02-01,,低,39.0,3.26,20.3,750,2018,11,4,34,89,一般,False
INS015239,2018-11-04,消防区,防火卷帘,结构,89,正常,2018-09-02,2018-12-16,,低,33.2,0.5,32.9,2872,2018,11,4,63,42,良好,False
INS015240,2018-11-04,消防区,消防电话,通信,79,正常,2018-07-07,2019-01-02,,低,31.3,2.39,12.3,965,2018,11,4,120,59,良好,False
INS015241,2018-11-04,消防区,应急照明,电气,83,正常,2018-07-11,2019-01-24,,低,58.1,2.31,58.9,1784,2018,11,4,116,81,良好,False
INS015242,2018-11-04,电力区,主变压器,电气,81,正常,2018-07-16,2018-12-18,,低,46.1,1.87,55.6,2026,2018,11,4,111,44,良好,False
INS015243,2018-11-04,电力区,备用发电机,机械,87,正常,2018-06-12,2018-12-26,,低,48.2,5.5,41.3,977,2018,11,4,145,52,良好,False
INS015244,2018-11-04,电力区,UPS电源,电气,89,正常,2018-07-13,2019-01-11,,低,65.6,2.88,63.5,1817,2018,11,4,114,68,良好,False
INS015245,2018-11-04,电力区,配电柜,电气,89,正常,2018-06-04,2019-01-23,,低,53.9,2.28,81.7,1935,2018,11,4,153,80,良好,False
INS015246,2018-11-04,电力区,电缆线路,电气,82,正常,2018-06-29,2018-12-25,,低,58.1,1.55,56.1,1356,2018,11,4,128,51,良好,False
INS015247,2018-11-04,电力区,稳压器,电气,88,正常,2018-08-20,2018-12-15,,低,58.7,3.03,59.4,2102,2018,11,4,76,41,良好,False
INS015248,2018-11-04,电力区,电容补偿柜,电气,87,正常,2018-09-20,2019-01-21,,低,53.3,0.85,65.5,2014,2018,11,4,45,78,良好,False
INS015249,2018-11-04,电力区,接地系统,电气,81,正常,2018-06-10,2019-01-12,,低,52.8,1.28,54.8,1291,2018,11,4,147,69,良好,False
INS015250,2018-11-04,电力区,电力监控,控制,71,正常,2018-09-06,2018-12-25,,低,46.8,1.94,14.9,670,2018,11,4,59,51,良好,False
INS015251,2018-11-04,电力区,柴油储罐,机械,87,正常,2018-09-26,2018-12-14,,低,66.6,2.87,24.9,946,2018,11,4,39,40,良好,False
INS015252,2018-11-11,A区,座椅系统,结构,82,正常,2018-08-31,2018-12-16,,低,38.5,2.71,54.0,2624,2018,11,4,72,35,良好,False
INS015253,2018-11-11,A区,空调机组,暖通,85,正常,2018-06-22,2018-12-15,,低,33.4,2.84,101.0,1189,2018,11,4,142,34,良好,False
INS015254,2018-11-11,A区,照明系统,电气,91,正常,2018-08-02,2019-02-04,,低,49.2,1.31,51.7,1981,2018,11,4,101,85,优秀,False
INS015255,2018-11-11,A区,消防喷淋,消防,86,正常,2018-05-29,2019-01-31,,低,21.6,1.21,4.9,2787,2018,11,4,166,81,良好,False
INS015256,2018-11-11,A区,监控摄像头,安防,78,正常,2018-08-22,2019-01-25,,低,35.2,2.01,37.3,1044,2018,11,4,81,75,良好,False
INS015257,2018-11-11,A区,通风管道,暖通,92,正常,2018-06-25,2019-01-05,,低,53.7,3.63,91.1,1898,2018,11,4,139,55,优秀,False
INS015258,2018-11-11,A区,应急照明,电气,80,正常,2018-09-05,2019-01-28,,低,46.7,1.93,62.3,1458,2018,11,4,67,78,良好,False
INS015259,2018-11-11,A区,排水系统,结构,81,正常,2018-08-22,2019-02-06,,低,27.0,1.59,56.8,2428,2018,11,4,81,87,良好,False
INS015260,2018-11-11,A区,隔音墙板,结构,91,正常,2018-06-15,2019-01-14,,低,36.5,2.18,46.6,3513,2018,11,4,149,64,优秀,False
INS015261,2018-11-11,A区,电子显示屏,电气,90,正常,2018-07-07,2018-12-28,,低,47.8,1.99,63.6,1438,2018,11,4,127,47,优秀,False
INS015262,2018-11-11,B区,座椅系统,结构,91,正常,2018-09-08,2019-01-26,,低,36.5,1.21,7.9,3340,2018,11,4,64,76,优秀,False
INS015263,2018-11-11,B区,空调机组,暖通,78,正常,2018-07-01,2019-01-09,,低,43.6,2.7,98.6,1399,2018,11,4,133,59,良好,False
INS015264,2018-11-11,B区,照明系统,电气,77,正常,2018-08-14,2018-12-23,,低,50.3,2.73,87.2,2142,2018,11,4,89,42,良好,False
INS015265,2018-11-11,B区,消防喷淋,消防,91,正常,2018-07-09,2018-12-12,,低,32.5,2.35,31.7,2021,2018,11,4,125,31,优秀,False
INS015266,2018-11-11,B区,监控摄像头,安防,90,正常,2018-09-08,2018-12-30,,低,29.1,3.24,25.7,1310,2018,11,4,64,49,优秀,False
INS015267,2018-11-11,B区,通风管道,暖通,69,预警,2018-06-29,2019-01-05,,低,34.9,3.47,66.7,1244,2018,11,4,135,55,一般,False
INS015268,2018-11-11,B区,应急照明,电气,81,正常,2018-10-08,2019-01-04,,低,45.7,0.21,87.1,1599,2018,11,4,34,54,良好,False
INS015269,2018-11-11,B区,排水系统,结构,83,正常,2018-08-11,2019-01-23,,低,34.7,0.29,40.9,3620,2018,11,4,92,73,良好,False
INS015270,2018-11-11,B区,隔音墙板,结构,94,正常,2018-08-09,2019-02-08,,低,35.6,1.54,32.2,2863,2018,11,4,94,89,优秀,False
INS015271,2018-11-11,B区,电子显示屏,电气,81,正常,2018-07-26,2018-12-17,,低,44.3,1.23,89.4,1853,2018,11,4,108,36,良好,False
INS015272,2018-11-11,C区,座椅系统,结构,86,正常,2018-09-18,2018-12-13,,低,35.3,1.92,16.5,3101,2018,11,4,54,32,良好,False
INS015273,2018-11-11,C区,空调机组,暖通,68,预警,2018-09-03,2019-02-05,,低,41.6,1.51,110.6,1162,2018,11,4,69,86,一般,False
INS015274,2018-11-11,C区,照明系统,电气,79,正常,2018-06-05,2018-12-16,,低,57.9,1.28,74.8,2097,2018,11,4,159,35,良好,False
INS015275,2018-11-11,C区,消防喷淋,消防,91,正常,2018-07-27,2019-02-05,,低,39.6,2.87,45.1,1986,2018,11,4,107,86,优秀,False
INS015276,2018-11-11,C区,监控摄像头,安防,88,正常,2018-07-30,2018-12-25,,低,31.1,0.96,51.5,1177,2018,11,4,104,44,良好,False
INS015277,2018-11-11,C区,通风管道,暖通,66,预警,2018-07-21,2019-01-20,,低,36.8,3.34,93.1,1420,2018,11,4,113,70,一般,False
INS015278,2018-11-11,C区,应急照明,电气,73,正常,2018-06-06,2018-12-21,,低,57.8,3.64,64.5,1578,2018,11,4,158,40,良好,False
INS015279,2018-11-11,C区,排水系统,结构,93,正常,2018-06-12,2019-01-28,,低,36.1,-0.28,17.4,3945,2018,11,4,152,78,优秀,False
INS015280,2018-11-11,C区,隔音墙板,结构,91,正常,2018-09-21,2018-12-17,,低,38.6,1.53,44.0,4083,2018,11,4,51,36,优秀,False
INS015281,2018-11-11,C区,电子显示屏,电气,86,正常,2018-08-09,2019-02-05,,低,47.2,1.14,82.4,2218,2018,11,4,94,86,良好,False
INS015282,2018-11-11,VIP区,座椅系统,结构,87,正常,2018-05-20,2019-01-19,,低,38.7,1.22,22.8,3245,2018,11,4,175,69,良好,False
INS015283,2018-11-11,VIP区,空调机组,暖通,75,正常,2018-07-30,2019-01-19,,低,48.5,2.14,73.3,1243,2018,11,4,104,69,良好,False
INS015284,2018-11-11,VIP区,照明系统,电气,79,正常,2018-05-22,2018-12-20,,低,53.9,1.89,65.6,2044,2018,11,4,173,39,良好,False
INS015285,2018-11-11,VIP区,消防喷淋,消防,81,正常,2018-09-23,2019-02-06,,低,37.6,3.01,31.9,1751,2018,11,4,49,87,良好,False
INS015286,2018-11-11,VIP区,监控摄像头,安防,90,正常,2018-07-17,2019-01-01,,低,21.8,1.47,43.3,1430,2018,11,4,117,51,优秀,False
INS015287,2018-11-11,VIP区,电梯系统,运输,71,正常,2018-10-04,2019-01-05,,低,24.5,0.38,13.7,962,2018,11,4,38,55,良好,False
INS015288,2018-11-11,VIP区,通风管道,暖通,82,正常,2018-08-17,2018-12-18,,低,52.1,2.46,77.6,1910,2018,11,4,86,37,良好,False
INS015289,2018-11-11,VIP区,应急照明,电气,80,正常,2018-09-27,2018-12-16,,低,47.6,4.17,63.3,1810,2018,11,4,45,35,良好,False
INS015290,2018-11-11,VIP区,排水系统,结构,88,正常,2018-06-25,2018-12-15,,低,23.3,2.35,25.0,4061,2018,11,4,139,34,良好,False
INS015291,2018-11-11,VIP区,电子显示屏,电气,79,正常,2018-09-04,2019-01-12,,低,59.3,3.52,94.3,2161,2018,11,4,68,62,良好,False
INS015292,2018-11-11,VIP区,贵宾接待系统,控制,81,正常,2018-08-19,2019-01-30,,低,37.4,2.71,9.0,1266,2018,11,4,84,80,良好,False
INS015293,2018-11-11,舞台区,液压升降台,机械,83,正常,2018-07-04,2019-01-27,,低,55.4,4.25,28.4,867,2018,11,4,130,77,良好,False
INS015294,2018-11-11,舞台区,舞台灯光,电气,83,正常,2018-08-27,2019-01-09,,低,59.8,1.76,59.9,2219,2018,11,4,76,59,良好,False
INS015295,2018-11-11,舞台区,音响系统,电气,87,正常,2018-08-05,2018-12-16,,低,65.4,0.54,61.0,1497,2018,11,4,98,35,良好,False
INS015296,2018-11-11,舞台区,烟雾机,特效,63,预警,2018-08-25,2018-12-19,控制失灵,低,18.4,1.15,19.6,364,2018,11,4,78,38,一般,True
INS015297,2018-11-11,舞台区,吊挂系统,机械,64,预警,2018-05-24,2019-02-01,,低,54.4,4.99,33.3,696,2018,11,4,171,82,一般,False
INS015298,2018-11-11,舞台区,旋转舞台,机械,57,预警,2018-06-19,2019-01-09,,中,82.0,3.45,45.2,452,2018,11,4,145,59,一般,False
INS015299,2018-11-11,舞台区,LED地屏,电气,63,预警,2018-09-25,2018-12-30,,低,59.5,2.31,76.2,1590,2018,11,4,47,49,一般,False
INS015300,2018-11-11,舞台区,舞台幕布,结构,77,正常,2018-07-14,2019-02-07,,低,41.2,2.11,34.7,1993,2018,11,4,120,88,良好,False
INS015301,2018-11-11,舞台区,线缆卷扬机,机械,87,正常,2018-10-06,2019-01-31,,低,50.7,5.24,36.3,1114,2018,11,4,36,81,良好,False
INS015302,2018-11-11,舞台区,舞台监控,安防,69,预警,2018-05-26,2019-02-06,,低,42.7,2.44,46.6,984,2018,11,4,169,87,一般,False
INS015303,2018-11-11,灯光区,主灯阵列,电气,78,正常,2018-09-10,2019-01-30,,低,53.0,0.77,92.1,1903,2018,11,4,62,80,良好,False
INS015304,2018-11-11,灯光区,追光灯,电气,78,正常,2018-07-12,2019-01-18,,低,61.9,1.13,69.6,1633,2018,11,4,122,68,良好,False
INS015305,2018-11-11,灯光区,灯光控制台,控制,80,正常,2018-06-29,2018-12-19,,低,29.6,1.56,52.1,1030,2018,11,4,135,38,良好,False
INS015306,2018-11-11,灯光区,配电柜,电气,88,正常,2018-07-09,2019-02-05,,低,53.2,1.96,58.8,2074,2018,11,4,125,86,良好,False
INS015307,2018-11-11,灯光区,散热系统,暖通,68,预警,2018-07-05,2018-12-28,,低,41.1,3.46,105.9,1501,2018,11,4,129,47,一般,False
INS015308,2018-11-11,灯光区,特效灯,电气,88,正常,2018-07-06,2018-12-14,,低,78.4,0.5,67.7,1855,2018,11,4,128,33,良好,False
INS015309,2018-11-11,灯光区,激光投影,电气,84,正常,2018-06-26,2018-12-14,,低,50.7,1.19,38.3,1856,2018,11,4,138,33,良好,False
INS015310,2018-11-11,灯光区,灯光桁架,结构,83,正常,2018-08-14,2018-12-21,,低,41.5,2.39,18.6,2139,2018,11,4,89,40,良好,False
INS015311,2018-11-11,灯光区,调光器,电气,84,正常,2018-06-01,2018-12-22,,低,62.8,1.45,54.5,1953,2018,11,4,163,41,良好,False
INS015312,2018-11-11,灯光区,信号放大器,通信,93,正常,2018-09-08,2018-12-19,,低,30.8,2.77,36.7,1175,2018,11,4,64,38,优秀,False
INS015313,2018-11-11,音响区,主扩音箱,电气,94,正常,2018-07-27,2019-01-08,,低,54.1,2.28,48.7,1825,2018,11,4,107,58,优秀,False
INS015314,2018-11-11,音响区,低音炮阵列,电气,83,正常,2018-08-04,2019-01-14,,低,67.1,1.75,38.4,1704,2018,11,4,99,64,良好,False
INS015315,2018-11-11,音响区,调音台,控制,85,正常,2018-06-30,2019-01-31,,低,36.1,1.49,32.4,952,2018,11,4,134,81,良好,False
INS015316,2018-11-11,音响区,无线麦克风,通信,88,正常,2018-07-03,2019-01-30,,低,36.6,2.81,12.3,998,2018,11,4,131,80,良好,False
INS015317,2018-11-11,音响区,功放系统,电气,78,正常,2018-09-04,2018-12-13,,低,68.1,1.5,85.4,1826,2018,11,4,68,32,良好,False
INS015318,2018-11-11,音响区,音频处理器,控制,89,正常,2018-10-04,2019-01-11,,低,35.8,3.49,18.7,1055,2018,11,4,38,61,良好,False
INS015319,2018-11-11,音响区,返听音箱,电气,87,正常,2018-07-09,2019-01-28,,低,41.8,2.21,61.6,1950,2018,11,4,125,78,良好,False
INS015320,2018-11-11,音响区,信号分配器,通信,80,正常,2018-05-30,2019-01-03,,低,33.8,1.95,17.7,842,2018,11,4,165,53,良好,False
INS015321,2018-11-11,音响区,录音系统,控制,71,正常,2018-07-30,2018-12-24,,低,41.9,2.43,19.2,971,2018,11,4,104,43,良好,False
INS015322,2018-11-11,音响区,降噪系统,电气,74,正常,2018-09-02,2018-12-12,,低,76.4,2.42,68.4,1404,2018,11,4,70,31,良好,False
INS015323,2018-11-11,安防区,视频监控,安防,81,正常,2018-05-25,2019-01-13,,低,31.5,2.24,58.5,946,2018,11,4,170,63,良好,False
INS015324,2018-11-11,安防区,门禁系统,安防,85,正常,2018-06-12,2019-01-21,,低,19.3,1.86,47.0,1141,2018,11,4,152,71,良好,False
INS015325,2018-11-11,安防区,X光安检机,安防,75,正常,2018-10-04,2019-01-06,画面模糊,低,29.3,2.93,13.0,1396,2018,11,4,38,56,良好,True
INS015326,2018-11-11,安防区,金属探测器,安防,85,正常,2018-09-03,2018-12-11,,低,18.9,0.74,43.4,1142,2018,11,4,69,30,良好,False
INS015327,2018-11-11,安防区,报警系统,安防,95,正常,2018-09-03,2019-01-14,,低,29.0,1.61,17.9,1413,2018,11,4,69,64,优秀,False
INS015328,2018-11-11,安防区,人脸识别终端,安防,83,正常,2018-07-29,2018-12-11,,低,34.9,2.08,68.3,1146,2018,11,4,105,30,良好,False
INS015329,2018-11-11,安防区,巡更系统,安防,84,正常,2018-06-26,2018-12-16,,低,45.6,2.08,15.0,1148,2018,11,4,138,35,良好,False
INS015330,2018-11-11,安防区,对讲系统,通信,100,正常,2018-06-26,2018-12-16,,低,26.0,1.81,33.7,1311,2018,11,4,138,35,优秀,False
INS015331,2018-11-11,安防区,防入侵传感器,安防,76,正常,2018-07-03,2019-02-08,,低,29.4,2.09,25.5,1394,2018,11,4,131,89,良好,False
INS015332,2018-11-11,安防区,安防控制台,控制,80,正常,2018-08-27,2019-01-31,,低,49.2,1.96,36.1,975,2018,11,4,76,81,良好,False
INS015333,2018-11-11,消防区,火灾报警器,消防,85,正常,2018-07-13,2018-12-18,,低,39.0,1.49,35.0,2400,2018,11,4,121,37,良好,False
INS015334,2018-11-11,消防区,自动喷淋,消防,87,正常,2018-08-15,2019-01-10,,低,32.2,0.71,50.7,1714,2018,11,4,88,60,良好,False
INS015335,2018-11-11,消防区,消防水泵,机械,71,正常,2018-06-12,2019-01-06,,低,59.7,6.07,6.3,785,2018,11,4,152,56,良好,False
INS015336,2018-11-11,消防区,排烟风机,暖通,79,正常,2018-07-19,2019-01-19,,低,48.8,2.82,118.4,1634,2018,11,4,115,69,良好,False
INS015337,2018-11-11,消防区,灭火器组,消防,81,正常,2018-07-28,2019-01-21,,低,36.9,1.11,49.9,1537,2018,11,4,106,71,良好,False
INS015338,2018-11-11,消防区,气体灭火系统,消防,80,正常,2018-08-31,2018-12-13,,低,31.9,3.05,31.9,2391,2018,11,4,72,32,良好,False
INS015339,2018-11-11,消防区,消防广播,通信,76,正常,2018-10-08,2019-01-19,,低,28.5,1.56,5.5,739,2018,11,4,34,69,良好,False
INS015340,2018-11-11,消防区,防火卷帘,结构,86,正常,2018-10-01,2019-02-02,,低,35.9,2.3,24.1,2563,2018,11,4,41,83,良好,False
INS015341,2018-11-11,消防区,消防电话,通信,84,正常,2018-07-05,2018-12-19,,低,39.1,1.42,16.2,882,2018,11,4,129,38,良好,False
INS015342,2018-11-11,消防区,应急照明,电气,82,正常,2018-06-10,2019-01-31,,低,59.2,-0.47,84.7,1384,2018,11,4,154,81,良好,False
INS015343,2018-11-11,电力区,主变压器,电气,86,正常,2018-08-17,2018-12-24,,低,53.0,1.82,75.6,1728,2018,11,4,86,43,良好,False
INS015344,2018-11-11,电力区,备用发电机,机械,73,正常,2018-06-23,2019-01-21,,低,69.4,3.76,25.2,972,2018,11,4,141,71,良好,False
INS015345,2018-11-11,电力区,UPS电源,电气,83,正常,2018-07-06,2018-12-25,,低,52.7,2.25,72.9,2172,2018,11,4,128,44,良好,False
INS015346,2018-11-11,电力区,配电柜,电气,84,正常,2018-07-22,2019-01-29,,低,60.1,2.58,87.1,1819,2018,11,4,112,79,良好,False
INS015347,2018-11-11,电力区,电缆线路,电气,96,正常,2018-08-27,2019-01-31,,低,53.7,2.43,48.6,2488,2018,11,4,76,81,优秀,False
INS015348,2018-11-11,电力区,稳压器,电气,86,正常,2018-08-22,2019-01-29,,低,51.8,1.66,42.6,1731,2018,11,4,81,79,良好,False
INS015349,2018-11-11,电力区,电容补偿柜,电气,83,正常,2018-08-12,2019-02-05,,低,67.6,2.17,74.4,2134,2018,11,4,91,86,良好,False
INS015350,2018-11-11,电力区,接地系统,电气,72,正常,2018-06-12,2018-12-15,,低,50.0,1.9,81.8,1220,2018,11,4,152,34,良好,False
INS015351,2018-11-11,电力区,电力监控,控制,81,正常,2018-07-05,2018-12-20,,低,23.6,1.83,-3.1,1264,2018,11,4,129,39,良好,False
INS015352,2018-11-11,电力区,柴油储罐,机械,72,正常,2018-05-30,2019-02-03,,低,47.5,4.45,46.9,997,2018,11,4,165,84,良好,False
INS015353,2018-11-20,A区,座椅系统,结构,84,正常,2018-05-30,2019-02-07,,低,22.2,1.09,36.4,2674,2018,11,4,174,79,良好,False
INS015354,2018-11-20,A区,空调机组,暖通,78,正常,2018-10-04,2019-02-13,,低,62.5,2.32,103.2,1027,2018,11,4,47,85,良好,False
INS015355,2018-11-20,A区,照明系统,电气,85,正常,2018-08-02,2018-12-31,,低,60.2,1.05,63.6,1726,2018,11,4,110,41,良好,False
INS015356,2018-11-20,A区,消防喷淋,消防,88,正常,2018-10-15,2019-02-09,,低,23.4,1.25,36.1,1717,2018,11,4,36,81,良好,False
INS015357,2018-11-20,A区,监控摄像头,安防,88,正常,2018-10-02,2019-01-31,,低,51.8,1.46,30.5,964,2018,11,4,49,72,良好,False
INS015358,2018-11-20,A区,通风管道,暖通,63,预警,2018-10-09,2019-02-06,,低,53.2,4.56,100.1,1238,2018,11,4,42,78,一般,False
INS015359,2018-11-20,A区,应急照明,电气,76,正常,2018-09-24,2019-02-10,,低,45.3,1.38,76.5,1763,2018,11,4,57,82,良好,False
INS015360,2018-11-20,A区,排水系统,结构,88,正常,2018-07-04,2019-02-04,,低,29.6,1.0,18.5,4069,2018,11,4,139,76,良好,False
INS015361,2018-11-20,A区,隔音墙板,结构,79,正常,2018-06-19,2018-12-25,,低,29.1,2.14,17.1,2585,2018,11,4,154,35,良好,False
INS015362,2018-11-20,A区,电子显示屏,电气,72,正常,2018-10-09,2019-01-17,,低,71.7,1.33,92.7,1970,2018,11,4,42,58,良好,False
INS015363,2018-11-20,B区,座椅系统,结构,88,正常,2018-06-15,2019-02-15,,低,21.1,0.81,40.3,2466,2018,11,4,158,87,良好,False
INS015364,2018-11-20,B区,空调机组,暖通,84,正常,2018-06-09,2019-02-12,,低,54.9,4.14,63.5,1171,2018,11,4,164,84,良好,False
INS015365,2018-11-20,B区,照明系统,电气,83,正常,2018-08-20,2019-01-03,,低,55.3,0.71,63.6,1328,2018,11,4,92,44,良好,False
INS015366,2018-11-20,B区,消防喷淋,消防,88,正常,2018-09-16,2018-12-31,,低,14.1,0.85,30.7,1968,2018,11,4,65,41,良好,False
