date,quarter,year,event_type,event_name,total_tickets,sold_tickets,avg_ticket_price,total_revenue,vip_revenue,merchandise_revenue,sponsor_revenue,month,sell_rate,revenue_per_ticket,vip_revenue_ratio,sponsor_revenue_ratio,is_weekend
2018-08-26,3,2018,演唱会,2018刘德华My Love巡演,55367,49290,1475.64,72734295.6,26613243.11,1634614.55,10686003.8,8,0.8902,1475.64,0.3659,0.1469,True
2018-08-26,3,2018,展览,2018国际汽车展览会,50708,39587,280.92,11120780.04,1638864.44,100985.3,1965172.82,8,0.7807,280.92,0.1474,0.1767,True
2018-08-27,3,2018,体育赛事,中国足协杯决赛,114551,100383,975.86,97959754.38,20348090.69,1017287.94,23462188.79,8,0.8763,975.86,0.2077,0.2395,False
2018-08-31,3,2018,体育赛事,2018NBA中国赛北京站,105829,94018,496.59,46688398.62,8167119.07,437685.36,12107729.33,8,0.8884,496.59,0.1749,0.2593,False
2018-09-01,3,2018,商业活动,品牌周年庆典,20997,19043,2829.16,53875693.88,54407039.74,430935.86,16098747.06,9,0.9069,2829.16,1.0099,0.2988,True
2018-09-02,3,2018,商业活动,世界500强企业峰会,11684,8839,1709.8,15112922.2,15809093.73,93477.02,4266794.13,9,0.7565,1709.8,1.0461,0.2823,True
2018-09-02,3,2018,商业活动,2018国际商务大会,13400,11150,601.89,6711073.5,3876984.72,40786.25,2689503.78,9,0.8321,601.89,0.5777,0.4008,True
2018-09-07,3,2018,文化活动,2018国潮音乐节,68967,55321,507.07,28051619.47,8221475.4,233837.01,3789406.96,9,0.8021,507.07,0.2931,0.1351,False
2018-09-08,3,2018,体育赛事,2018中国足协杯决赛,86393,61891,809.15,50079102.65,10792240.08,264316.42,13817385.59,9,0.7164,809.15,0.2155,0.2759,True
2018-09-08,3,2018,体育赛事,2018北京马拉松起点仪式,84794,61771,507.47,31346929.37,8415662.53,315369.04,5671586.2,9,0.7285,507.47,0.2685,0.1809,True
2018-09-11,3,2018,展览,2018北京国际科技博览会,29860,21120,354.82,7493798.4,968173.76,78357.52,1005715.17,9,0.7073,354.82,0.1292,0.1342,False
2018-09-12,3,2018,演唱会,2018孙燕姿克卜勒巡演,68270,58497,1515.44,88648693.68,55320831.81,1181637.06,13688481.36,9,0.8568,1515.44,0.624,0.1544,False
2018-09-13,3,2018,体育赛事,世界斯诺克中国公开赛,71172,46704,943.92,44084839.68,14757112.22,343131.92,8836669.85,9,0.6562,943.92,0.3347,0.2004,False
2018-09-15,3,2018,文化活动,2018国庆文艺汇演,48844,43203,282.87,12220832.61,1109045.5,163545.19,1529053.69,9,0.8845,282.87,0.0908,0.1251,True
2018-09-18,3,2018,体育赛事,意大利超级杯,87810,69129,553.28,38247693.12,8273478.75,229215.01,6963764.43,9,0.7873,553.28,0.2163,0.1821,False
2018-09-20,3,2018,商业活动,创业大赛总决赛,25248,23292,1773.15,41300209.8,34546336.07,233822.04,17803048.74,9,0.9225,1773.15,0.8365,0.4311,False
2018-09-23,3,2018,展览,2018中国品牌日展览,35153,29399,389.4,11447970.6,2247113.82,114190.48,2306372.53,9,0.8363,389.4,0.1963,0.2015,True
2018-09-24,3,2018,展览,2018中国品牌日展览,35891,22759,330.01,7510697.59,634004.79,99879.8,1184424.7,9,0.6341,330.01,0.0844,0.1577,False
2018-09-25,3,2018,文化活动,2018国潮音乐节,37591,26899,660.89,17777280.11,1989860.48,197401.73,2974816.95,9,0.7156,660.89,0.1119,0.1673,False
2018-09-27,3,2018,体育赛事,2018北京马拉松起点仪式,85376,59090,388.26,22942283.4,7147867.41,174764.47,6713857.41,9,0.6921,388.26,0.3116,0.2926,False
2018-09-30,3,2018,演唱会,2018BLACKPINK世界巡演北京站,53279,51490,926.66,47713723.4,21613737.11,1112163.2,4419221.64,9,0.9664,926.66,0.453,0.0926,True
2018-10-01,4,2018,体育赛事,2018意大利超级杯,71463,51483,470.53,24224295.99,4045051.74,195090.39,4341455.81,10,0.7204,470.53,0.167,0.1792,False
2018-10-02,4,2018,演唱会,2018薛之谦天外来物巡演,45716,39655,723.61,28694754.55,12480277.23,345013.0,2937820.87,10,0.8674,723.61,0.4349,0.1024,False
2018-10-02,4,2018,体育赛事,世界斯诺克中国公开赛,64367,57901,559.53,32397346.53,8514978.78,251563.19,6487610.29,10,0.8995,559.53,0.2628,0.2003,False
2018-10-06,4,2018,文化活动,2018鸟巢光影秀,28714,25346,222.51,5639738.46,1146935.58,55929.72,1204767.17,10,0.8827,222.51,0.2034,0.2136,True
2018-10-07,4,2018,展览,2018数字艺术沉浸展,19533,14011,183.18,2566534.98,374653.39,28574.97,406447.14,10,0.7173,183.18,0.146,0.1584,True
2018-10-08,4,2018,演唱会,2018张学友经典世界巡演,44580,41263,2043.74,84330843.62,37622687.67,1016908.39,9388350.52,10,0.9256,2043.74,0.4461,0.1113,False
2018-10-08,4,2018,体育赛事,2018北京马拉松起点仪式,60106,46604,663.05,30900782.2,10168809.47,187524.71,7926853.75,10,0.7754,663.05,0.3291,0.2565,False
2018-10-09,4,2018,体育赛事,2018全国田径锦标赛,67884,55237,287.62,15887265.94,4114232.26,168739.32,4089736.81,10,0.8137,287.62,0.259,0.2574,False
2018-10-12,4,2018,演唱会,2018邓紫棋启示录巡演,68441,58936,906.12,53403088.32,18080840.54,1207946.55,4346739.13,10,0.8611,906.12,0.3386,0.0814,False
2018-10-13,4,2018,文化活动,央视春晚分会场,55849,43209,233.3,10080659.7,2844447.48,75321.79,1048771.34,10,0.7737,233.3,0.2822,0.104,True
2018-10-15,4,2018,演唱会,2018邓紫棋启示录巡演,50729,46996,1859.66,87396581.36,24576414.68,1133414.45,11452384.41,10,0.9264,1859.66,0.2812,0.131,False
2018-10-16,4,2018,演唱会,2018毛不易小王巡演,74646,70225,941.04,66084534.0,18610512.44,1234336.86,6874526.81,10,0.9408,941.04,0.2816,0.104,False
2018-10-16,4,2018,演唱会,周杰伦巡回演唱会,44976,40204,1243.66,50000106.64,19960924.09,775940.15,4145862.19,10,0.8939,1243.66,0.3992,0.0829,False
2018-10-17,4,2018,演唱会,毛不易小王巡演,42181,36866,1132.55,41752588.3,19337477.7,615518.97,6148162.17,10,0.874,1132.55,0.4631,0.1473,False
2018-10-18,4,2018,商业活动,2018创业大赛总决赛,7187,6204,1413.72,8770718.88,3554201.4,41017.94,3259127.83,10,0.8632,1413.72,0.4052,0.3716,False
2018-10-19,4,2018,演唱会,2018Taylor Swift世界巡演北京站,75101,71187,1807.75,128688299.25,36386881.34,2626023.05,20976613.38,10,0.9479,1807.75,0.2828,0.163,False
2018-10-21,4,2018,体育赛事,2018国际马术大师赛,71153,54709,831.43,45486703.87,13284248.66,230727.63,11095394.78,10,0.7689,831.43,0.292,0.2439,True
2018-10-21,4,2018,展览,2018未来生活体验展,41685,30659,107.66,3300747.94,292381.12,39506.3,715142.54,10,0.7355,107.66,0.0886,0.2167,True
2018-10-22,4,2018,演唱会,张学友经典世界巡演,51160,45640,1485.96,67819214.4,23883335.37,1309651.35,9975031.0,10,0.8921,1485.96,0.3522,0.1471,False
2018-10-23,4,2018,体育赛事,2018全国运动会田径项目,59890,54317,670.38,36413030.46,12422157.01,332381.9,7919357.74,10,0.9069,670.38,0.3411,0.2175,False
2018-10-24,4,2018,商业活动,2018科技产品首发仪式,20654,19004,1474.04,28012656.16,7711210.64,157332.03,8930857.74,10,0.9201,1474.04,0.2753,0.3188,False
2018-10-24,4,2018,商业活动,2018行业峰会论坛,7317,5557,2304.4,12805550.8,9557852.88,48012.03,4665904.18,10,0.7595,2304.4,0.7464,0.3644,False
2018-10-31,4,2018,演唱会,张杰未LIVE巡演,48319,44194,1245.8,55056885.2,16293919.55,1181530.82,8089271.91,10,0.9146,1245.8,0.2959,0.1469,False
2018-11-02,4,2018,体育赛事,法国超级杯北京站,64683,50505,626.22,31627241.1,6058208.78,307246.55,5289707.96,11,0.7808,626.22,0.1916,0.1673,False
2018-11-03,4,2018,商业活动,2018明星代言签约仪式,7120,6540,794.93,5198842.2,4255292.79,35323.24,1853580.31,11,0.9185,794.93,0.8185,0.3565,True
2018-11-04,4,2018,体育赛事,亚洲田径锦标赛,48076,32232,353.72,11401103.04,2158642.37,126697.96,2915680.12,11,0.6704,353.72,0.1893,0.2557,True
2018-11-04,4,2018,演唱会,2018周杰伦巡回演唱会,36749,33109,1122.04,37149622.36,10882180.08,598648.45,3104156.12,11,0.9009,1122.04,0.2929,0.0836,True
2018-11-06,4,2018,商业活动,2018互联网大会开幕式,6122,5165,2241.58,11577760.7,6597106.04,92291.42,4181000.67,11,0.8437,2241.58,0.5698,0.3611,False
2018-11-12,4,2018,展览,2018国际汽车展览会,37745,24020,106.83,2566056.6,464002.23,38183.71,414446.87,11,0.6364,106.83,0.1808,0.1615,False
2018-11-14,4,2018,展览,2018国际消费电子展,34833,26069,88.47,2306324.43,354889.77,30671.7,394191.96,11,0.7484,88.47,0.1539,0.1709,False
2018-11-14,4,2018,文化活动,2018国潮音乐节,24351,19219,451.77,8682567.63,1559686.68,62742.45,1793015.93,11,0.7892,451.77,0.1796,0.2065,False
2018-11-16,4,2018,文化活动,2018冰雪文化节,34925,27185,457.95,12449370.75,1985621.65,85417.76,2611257.16,11,0.7784,457.95,0.1595,0.2098,False
2018-11-18,4,2018,体育赛事,2018世界斯诺克中国公开赛,56488,39102,341.93,13370146.86,3564460.45,157204.51,3376984.29,11,0.6922,341.93,0.2666,0.2526,True
2018-11-19,4,2018,演唱会,2018五月天人生无限公司,46051,40786,1006.13,41036018.18,13514416.54,635710.91,6816340.89,11,0.8857,1006.13,0.3293,0.1661,False
2018-11-21,4,2018,体育赛事,世界田径锦标赛,51609,36129,270.55,9774700.95,1651619.32,58308.68,2603946.39,11,0.7001,270.55,0.169,0.2664,False
2018-11-22,4,2018,体育赛事,世界斯诺克中国公开赛,57629,51308,570.3,29260952.4,7558084.22,217537.35,6673781.84,11,0.8903,570.3,0.2583,0.2281,False
2018-11-23,4,2018,展览,2018数字艺术沉浸展,36873,25675,211.99,5442843.25,438574.47,51969.12,914689.43,11,0.6963,211.99,0.0806,0.1681,False
2018-11-27,4,2018,商业活动,科技产品首发仪式,4213,3295,2354.65,7758571.75,3453704.09,56188.26,1971300.41,11,0.7821,2354.65,0.4451,0.2541,False
2018-11-28,4,2018,展览,2018数字艺术沉浸展,27043,16821,274.35,4614841.35,857718.08,74299.77,887164.63,11,0.622,274.35,0.1859,0.1922,False
2018-11-29,4,2018,商业活动,2018科技产品首发仪式,10732,8640,915.54,7910265.6,4850184.77,41138.16,2121750.51,11,0.8051,915.54,0.6132,0.2682,False
2018-11-30,4,2018,演唱会,2018BLACKPINK世界巡演北京站,47685,41227,1063.1,43828423.7,21365814.25,750886.52,7684543.88,11,0.8646,1063.1,0.4875,0.1753,False
2018-12-02,4,2018,商业活动,2018行业峰会论坛,12003,10699,693.62,7421040.38,4215709.46,57408.08,2057012.58,12,0.8914,693.62,0.5681,0.2772,True
2018-12-08,4,2018,演唱会,2018BTS巡演北京站,58980,56893,940.71,53519814.03,22844840.0,1093455.36,5937661.95,12,0.9646,940.71,0.4268,0.1109,True
2018-12-09,4,2018,演唱会,周杰伦巡回演唱会,30038,27558,1176.55,32423364.9,17582523.87,587681.38,4453030.21,12,0.9174,1176.55,0.5423,0.1373,True
2018-12-10,4,2018,演唱会,2018毛不易小王巡演,51763,47384,575.54,27271387.36,14650943.71,429891.76,3992874.02,12,0.9154,575.54,0.5372,0.1464,False
2018-12-10,4,2018,体育赛事,2018法国超级杯北京站,45989,28058,319.8,8972948.4,3499572.69,87747.28,2289122.96,12,0.6101,319.8,0.39,0.2551,False
2018-12-11,4,2018,文化活动,鸟巢新年音乐会,31504,22715,197.01,4475082.15,902973.09,45142.42,654718.54,12,0.721,197.01,0.2018,0.1463,False
2018-12-11,4,2018,商业活动,2018世界500强企业峰会,5502,4595,895.88,4116568.6,1564797.83,17150.69,1633514.96,12,0.8352,895.88,0.3801,0.3968,False
2018-12-13,4,2018,体育赛事,意大利超级杯,58544,38807,316.68,12289400.76,2735781.22,134966.16,2268306.63,12,0.6629,316.68,0.2226,0.1846,False
2018-12-18,4,2018,商业活动,2018科技产品首发仪式,4750,3587,847.14,3038691.18,2369590.49,21976.35,1057735.86,12,0.7552,847.14,0.7798,0.3481,False
2018-12-21,4,2018,演唱会,2018蔡依林Ugly Beauty巡演,39740,34518,1458.23,50335183.14,19527875.38,974678.8,6401408.67,12,0.8686,1458.23,0.388,0.1272,False
2018-12-23,4,2018,文化活动,2018非遗文化展示周,35484,28631,263.27,7537683.37,886232.16,79168.31,1191203.33,12,0.8069,263.27,0.1176,0.158,True
2018-12-25,4,2018,体育赛事,2018NFL中国赛,60314,52426,388.75,20380607.5,4527603.35,119438.07,3677896.43,12,0.8692,388.75,0.2222,0.1805,False
2018-12-27,4,2018,文化活动,世界文化遗产日庆典,41982,30584,301.2,9211900.8,1447155.72,80266.94,1991267.65,12,0.7285,301.2,0.1571,0.2162,False
2018-12-28,4,2018,体育赛事,2018北京马拉松起点仪式,63886,50258,232.95,11707601.1,2337113.98,122458.27,2926846.55,12,0.7867,232.95,0.1996,0.25,False
2018-12-31,4,2018,演唱会,五月天人生无限公司,55688,47472,1318.1,62572843.2,34684127.95,1108001.12,5286660.74,12,0.8525,1318.1,0.5543,0.0845,False
2018-12-31,4,2018,商业活动,2018创业大赛总决赛,5849,5463,1177.41,6432190.83,5353577.77,38849.07,1742818.23,12,0.934,1177.41,0.8323,0.271,False
2019-01-03,1,2019,展览,2019当代艺术大展,26190,19504,129.32,2522257.28,395737.87,37115.31,304100.35,1,0.7447,129.32,0.1569,0.1206,False
2019-01-03,1,2019,商业活动,国际商务大会,14785,13794,645.58,8905130.52,8655997.2,68496.55,3854419.15,1,0.933,645.58,0.972,0.4328,False
2019-01-13,1,2019,文化活动,国潮音乐节,44620,34884,239.34,8349136.56,1005490.06,51636.11,1199161.26,1,0.7818,239.34,0.1204,0.1436,True
2019-01-15,1,2019,演唱会,2019薛之谦天外来物巡演,49093,46687,1401.79,65445369.73,16601895.74,1196186.1,8600049.7,1,0.951,1401.79,0.2537,0.1314,False
2019-01-16,1,2019,文化活动,国潮音乐节,36510,31289,180.8,5657051.2,1245616.25,42301.53,649517.89,1,0.857,180.8,0.2202,0.1148,False
2019-01-17,1,2019,演唱会,林俊杰圣所演唱会,34179,29707,1321.59,39260474.13,12834461.82,658160.23,6108110.18,1,0.8692,1321.59,0.3269,0.1556,False
2019-01-18,1,2019,体育赛事,2019NFL中国赛,61485,52267,585.89,30622712.63,6125578.36,211964.66,8378808.21,1,0.8501,585.89,0.2,0.2736,False
2019-01-20,1,2019,体育赛事,2019法国超级杯北京站,47215,33479,524.74,17567770.46,3418378.23,168333.73,5149361.0,1,0.7091,524.74,0.1946,0.2931,True
2019-01-21,1,2019,体育赛事,2019全国田径锦标赛,54578,44595,450.43,20086925.85,3874065.37,124089.31,5103622.0,1,0.8171,450.43,0.1929,0.2541,False
2019-01-22,1,2019,体育赛事,2019北京马拉松起点仪式,56757,45631,427.67,19515009.77,3090806.43,148944.26,5686507.12,1,0.804,427.67,0.1584,0.2914,False
2019-01-23,1,2019,演唱会,2019BLACKPINK世界巡演北京站,44174,41136,577.74,23765912.64,14222732.53,400718.53,3238848.55,1,0.9312,577.74,0.5985,0.1363,False
2019-01-27,1,2019,体育赛事,2019意大利超级杯,53450,41982,315.83,13259175.06,2193729.89,71147.87,2492971.13,1,0.7854,315.83,0.1654,0.188,True
2019-01-27,1,2019,演唱会,2019薛之谦天外来物巡演,29441,27546,764.63,21062497.98,10305801.7,336420.62,2775276.74,1,0.9356,764.63,0.4893,0.1318,True
2019-01-31,1,2019,体育赛事,法国超级杯北京站,54817,33271,413.9,13770866.9,3195771.57,136564.62,3375429.4,1,0.6069,413.9,0.2321,0.2451,False
2019-02-01,1,2019,体育赛事,中超联赛北京德比,48487,29557,334.33,9881791.81,3234238.04,85152.91,2696405.98,2,0.6096,334.33,0.3273,0.2729,False
2019-02-06,1,2019,演唱会,2019张学友经典世界巡演,48465,46077,823.64,37950860.28,15003785.27,580427.11,4952693.7,2,0.9507,823.64,0.3953,0.1305,False
2019-02-06,1,2019,演唱会,2019李荣浩纵横四海巡演,33124,30371,543.39,16503297.69,8689995.16,352177.31,2183812.92,2,0.9169,543.39,0.5266,0.1323,False
2019-02-08,1,2019,展览,2019国际消费电子展,19541,11557,128.81,1488657.17,260119.4,21022.2,262430.16,2,0.5914,128.81,0.1747,0.1763,False
2019-02-08,1,2019,演唱会,2019王力宏龙的传人巡演,39585,38135,721.87,27528512.45,10357686.05,465687.53,3789039.74,2,0.9634,721.87,0.3763,0.1376,False
2019-02-09,1,2019,展览,2019国际设计周,31336,24752,135.35,3350183.2,403393.27,50398.58,751645.55,2,0.7899,135.35,0.1204,0.2244,True
2019-02-20,1,2019,文化活动,2019中国传统文化周,41379,29426,356.73,10497136.98,1786636.34,136352.16,1745324.05,2,0.7111,356.73,0.1702,0.1663,False
2019-02-20,1,2019,文化活动,2019春节文化庙会,27857,24644,288.29,7104618.76,1088741.44,53514.99,1250072.35,2,0.8847,288.29,0.1532,0.176,False
2019-02-20,1,2019,体育赛事,2019全国运动会田径项目,47536,36799,390.92,14385465.08,2782106.47,121881.26,2522715.5,2,0.7741,390.92,0.1934,0.1754,False
2019-02-22,1,2019,文化活动,2019非遗文化展示周,22097,19518,223.66,4365395.88,624414.06,37075.22,716747.76,2,0.8833,223.66,0.143,0.1642,False
2019-02-28,1,2019,文化活动,非遗文化展示周,37884,29957,117.96,3533727.72,603030.18,24826.23,640088.89,2,0.7908,117.96,0.1706,0.1811,False
2019-03-01,1,2019,展览,2019当代艺术大展,40488,32371,178.13,5766246.23,1018300.13,73864.48,846387.41,3,0.7995,178.13,0.1766,0.1468,False
2019-03-02,1,2019,演唱会,2019蔡依林Ugly Beauty巡演,63622,57742,1282.68,74064508.56,36648870.43,962031.42,9636679.12,3,0.9076,1282.68,0.4948,0.1301,True
2019-03-03,1,2019,商业活动,2019电商购物节开幕式,4149,3635,1605.48,5835919.8,2933588.7,24714.05,2380921.91,3,0.8761,1605.48,0.5027,0.408,True
2019-03-03,1,2019,文化活动,2019中国传统文化周,39750,28484,507.72,14461896.48,3650389.76,202650.55,2112505.15,3,0.7166,507.72,0.2524,0.1461,True
2019-03-04,1,2019,演唱会,Taylor Swift世界巡演北京站,58778,51138,1314.37,67214253.06,19189390.3,1168738.42,5476676.9,3,0.87,1314.37,0.2855,0.0815,False
2019-03-05,1,2019,演唱会,2019蔡依林Ugly Beauty巡演,48696,44241,792.59,35064974.19,9202331.84,709573.37,3676687.88,3,0.9085,792.59,0.2624,0.1049,False
2019-03-07,1,2019,演唱会,2019BLACKPINK世界巡演北京站,41286,36460,1494.65,54494939.0,19025369.83,780510.11,8530269.53,3,0.8831,1494.65,0.3491,0.1565,False
2019-03-08,1,2019,商业活动,科技产品首发仪式,9152,7819,1740.9,13612097.1,8426757.66,63715.87,4193298.2,3,0.8543,1740.9,0.6191,0.3081,False
2019-03-09,1,2019,演唱会,2019五月天人生无限公司,56293,48493,1585.41,76881287.13,37559553.61,1742422.77,9257351.49,3,0.8614,1585.41,0.4885,0.1204,True
2019-03-15,1,2019,演唱会,2019五月天人生无限公司,41157,36806,626.79,23069632.74,8608410.24,424848.07,3877240.42,3,0.8943,626.79,0.3731,0.1681,False
2019-03-15,1,2019,体育赛事,世界田径锦标赛,57916,47877,403.7,19327944.9,3825825.01,205555.09,3971569.78,3,0.8267,403.7,0.1979,0.2055,False
2019-03-15,1,2019,文化活动,鸟巢光影秀,42156,32659,543.89,17762903.51,2499097.05,262825.63,3574436.77,3,0.7747,543.89,0.1407,0.2012,False
2019-03-15,1,2019,演唱会,2019薛之谦天外来物巡演,55448,52650,1088.94,57332691.0,24423166.95,845451.82,8213922.97,3,0.9495,1088.94,0.426,0.1433,False
2019-03-16,1,2019,体育赛事,2019世界田径锦标赛,71458,53670,410.98,22057296.6,4504548.89,246136.59,4382766.97,3,0.7511,410.98,0.2042,0.1987,True
2019-03-21,1,2019,展览,2019全球创新科技展,20339,16399,230.61,3781773.39,642002.08,46109.24,549186.16,3,0.8063,230.61,0.1698,0.1452,False
2019-03-23,1,2019,展览,2019中国品牌日展览,35498,21566,76.61,1652171.26,240665.38,17293.09,347602.73,3,0.6075,76.61,0.1457,0.2104,True
2019-03-25,1,2019,演唱会,2019李荣浩纵横四海巡演,44993,41372,1622.52,67126897.44,29281985.45,1208809.5,9056385.19,3,0.9195,1622.52,0.4362,0.1349,False
2019-03-26,1,2019,展览,国际设计周,35093,24982,95.71,2391027.22,323148.46,23440.58,548494.58,3,0.7119,95.71,0.1352,0.2294,False
2019-03-26,1,2019,演唱会,王力宏龙的传人巡演,35839,31847,614.76,19578261.72,6373975.58,413537.47,1669325.04,3,0.8886,614.76,0.3256,0.0853,False
2019-03-29,1,2019,展览,2019国际设计周,16549,10159,213.52,2169149.68,339336.53,18011.3,541892.12,3,0.6139,213.52,0.1564,0.2498,False
2019-03-30,1,2019,演唱会,2019陈奕迅Fear and Dreams,38876,36588,904.43,33091284.84,10318507.99,709225.23,3407826.69,3,0.9411,904.43,0.3118,0.103,True
2019-04-01,2,2019,演唱会,蔡依林Ugly Beauty巡演,73088,62260,1456.52,90682935.2,29982189.26,1266106.78,14442866.94,4,0.8518,1456.52,0.3306,0.1593,False
2019-04-02,2,2019,体育赛事,2019NBA中国赛北京站,62950,45428,733.52,33322346.56,8463935.46,326089.05,5096735.62,4,0.7217,733.52,0.254,0.153,False
2019-04-03,2,2019,展览,2019全球创新科技展,38586,24491,302.08,7398241.28,954873.15,68137.78,1050041.36,4,0.6347,302.08,0.1291,0.1419,False
2019-04-05,2,2019,体育赛事,中国足协杯决赛,58633,37285,415.51,15492290.35,4891740.86,174981.58,3773348.83,4,0.6359,415.51,0.3158,0.2436,False
2019-04-14,2,2019,体育赛事,中超联赛北京德比,68937,54942,307.96,16919938.32,7323684.27,149203.35,4949257.47,4,0.797,307.96,0.4328,0.2925,True
2019-04-18,2,2019,商业活动,2019企业年会盛典,16190,12754,1529.24,19503926.96,14441051.78,97079.73,6133354.89,4,0.7878,1529.24,0.7404,0.3145,False
2019-04-19,2,2019,演唱会,2019刘德华My Love巡演,40560,39690,1939.51,76979151.9,28734231.84,1287147.13,12660831.68,4,0.9786,1939.51,0.3733,0.1645,False
